Frame,Label,X,Y,Width,Height
675,2,177,161,63,23
675,2,2,273,636,84
675,2,291,171,16,12
676,2,61,148,99,35
676,2,174,160,62,25
676,2,0,274,637,80
677,2,53,149,100,35
677,2,166,159,69,25
677,2,2,273,636,83
678,2,46,148,101,35
678,2,169,159,62,25
678,2,5,273,633,83
678,2,285,173,16,10
679,2,39,146,103,37
679,2,163,158,66,25
679,2,3,274,634,79
680,2,159,158,67,25
680,2,29,145,108,39
680,2,2,274,635,79
681,2,19,143,114,40
681,2,155,157,68,27
681,2,1,274,637,82
682,2,10,143,117,41
682,2,148,157,71,27
682,2,1,273,637,83
682,7,146,156,73,29
683,2,0,142,120,41
683,2,145,156,71,27
683,2,1,274,637,80
684,2,0,141,116,43
684,2,143,156,69,28
684,2,1,274,636,79
684,2,275,170,14,12
684,2,268,170,21,13
685,2,0,139,111,44
685,2,3,274,633,79
685,2,136,156,73,28
685,7,135,154,75,30
686,2,0,139,102,45
686,2,2,274,636,83
686,2,131,154,76,30
686,7,128,151,78,33
686,2,268,170,18,13
687,2,0,139,95,45
687,2,1,274,636,83
687,7,121,148,83,36
687,2,128,156,75,28
687,2,267,168,16,14
688,2,0,139,88,45
688,2,1,273,636,80
688,2,123,153,80,31
688,2,266,168,16,15
688,7,117,142,82,42
689,7,345,208,132,77
689,9,412,162,11,21
689,9,366,165,10,21
689,9,18,154,17,28
689,9,326,165,10,18
689,0,554,226,18,44
689,0,560,227,13,42
689,2,234,257,21,15
689,2,296,257,15,10
689,0,84,273,12,27
690,9,363,167,12,20
690,7,343,208,133,76
690,9,409,164,11,21
690,9,22,156,17,28
690,9,91,188,11,23
690,2,236,259,19,14
690,0,552,231,13,38
690,9,91,188,11,32
690,9,459,203,20,26
691,7,337,210,132,73
691,9,25,157,16,28
691,9,405,166,11,20
691,9,361,167,11,21
691,9,93,188,11,23
691,9,455,204,21,27
691,2,234,259,20,13
691,0,548,227,13,41
692,9,402,167,11,20
692,7,335,210,122,73
692,9,359,170,10,21
692,9,29,160,16,27
692,0,539,227,19,43
692,2,233,259,19,12
692,9,319,170,11,19
693,7,335,211,124,72
693,9,356,172,10,19
693,9,399,170,11,20
693,9,33,161,14,27
693,9,318,171,12,19
693,2,231,259,20,13
693,9,96,190,9,20
693,2,290,257,15,11
694,9,397,171,10,20
694,7,332,214,120,68
694,9,354,173,10,19
694,9,37,163,13,26
694,2,228,257,21,15
694,9,316,173,11,18
695,7,332,216,112,67
695,9,394,173,9,19
695,9,617,96,21,33
695,9,40,165,15,26
695,9,352,175,10,18
695,2,287,255,16,12
695,2,228,258,19,14
695,2,440,249,16,21
695,0,499,243,14,32
696,9,609,101,21,32
696,7,327,219,112,64
696,9,351,176,10,19
696,9,392,175,9,18
696,9,44,167,14,24
696,0,496,244,13,29
696,2,226,258,20,14
696,9,100,190,10,22
696,2,612,244,27,32
697,9,349,178,10,18
697,9,389,176,9,18
697,9,600,106,20,31
697,9,48,169,14,23
697,7,326,221,128,62
697,2,604,246,35,31
697,9,0,149,21,28
697,2,224,258,22,14
697,0,493,243,12,30
698,9,347,179,9,18
698,9,593,111,20,30
698,9,386,178,10,18
698,9,50,170,14,23
698,2,595,242,43,35
698,7,325,223,126,59
698,9,5,151,16,28
698,2,224,259,21,13
698,9,415,206,41,31
698,9,104,194,9,20
698,2,431,250,17,19
699,9,346,180,9,19
699,9,585,115,18,29
699,9,384,180,8,18
699,2,587,237,51,39
699,9,54,170,14,23
699,2,224,259,20,13
699,9,8,152,19,28
699,9,310,180,11,18
699,7,323,225,100,57
699,2,282,258,14,10
699,9,609,110,17,22
700,9,578,118,18,30
700,9,383,180,8,17
700,9,344,182,9,17
700,2,580,234,59,42
700,9,57,172,14,21
700,9,14,155,19,27
700,7,321,225,95,57
700,2,223,259,20,13
700,9,310,182,11,16
701,9,571,121,18,29
701,9,60,173,14,22
701,9,380,181,9,18
701,9,343,183,8,17
701,9,20,156,17,26
701,2,572,236,67,40
701,7,320,224,93,57
701,2,221,257,21,14
701,0,477,240,12,33
701,7,319,222,128,59
702,9,564,125,16,27
702,9,64,173,12,22
702,9,379,182,8,17
702,9,22,157,19,27
702,9,342,183,8,17
702,7,319,224,115,56
702,2,566,240,73,37
702,9,612,100,22,33
702,2,221,258,19,13
703,9,559,128,15,27
703,9,67,173,12,23
703,9,340,183,9,17
703,9,377,183,8,17
703,9,604,104,20,32
703,9,29,158,17,26
703,2,559,241,80,35
703,7,319,226,116,53
703,2,221,257,18,12
703,0,107,267,10,23
703,9,414,212,31,27
704,9,553,131,15,27
704,9,31,159,18,26
704,9,70,173,12,22
704,9,375,183,8,17
704,9,597,109,19,30
704,9,339,184,8,17
704,7,317,226,85,53
704,9,573,128,14,19
704,9,400,203,23,24
704,2,276,258,15,9
704,0,154,249,11,36
704,2,415,250,18,20
704,7,553,238,86,38
704,2,553,242,86,35
704,2,221,258,17,12
705,9,547,134,15,25
705,9,590,113,19,30
705,9,373,184,9,17
705,7,315,227,83,51
705,9,74,176,12,20
705,9,337,185,9,17
705,2,546,238,93,38
705,2,414,250,17,19
705,9,38,160,16,25
705,2,221,258,17,11
705,0,155,247,11,36
705,2,275,256,14,11
706,9,541,137,14,25
706,2,541,240,94,36
706,9,371,185,10,17
706,9,583,117,18,28
706,9,335,186,9,17
706,9,77,176,12,20
706,2,220,257,18,11
706,7,314,227,81,51
706,9,80,0,38,12
706,2,274,254,14,11
706,9,40,160,18,26
706,2,411,251,18,18
707,9,537,140,13,25
707,2,535,242,89,35
707,9,336,187,8,16
707,9,369,186,9,17
707,9,576,122,17,28
707,9,93,0,35,26
707,7,312,227,80,50
707,2,411,252,16,16
707,9,79,176,12,21
707,2,219,257,17,11
708,9,531,143,15,24
708,9,569,124,17,27
708,9,335,188,8,17
708,2,530,240,89,36
708,9,368,187,8,16
708,9,104,0,35,37
708,0,450,229,15,44
708,9,251,0,39,36
708,7,312,226,79,50
708,0,117,260,9,24
708,2,408,251,18,17
708,9,550,142,13,18
708,0,116,251,11,34
709,9,527,145,12,23
709,9,335,189,7,16
709,9,368,188,7,16
709,2,526,241,86,34
709,9,562,128,17,26
709,7,311,228,75,49
709,9,115,1,34,47
709,9,0,9,13,52
709,9,274,10,15,36
709,2,407,251,17,16
709,9,254,6,36,41
709,9,87,178,12,21
709,2,273,255,15,10
709,9,254,8,18,37
710,9,522,148,14,23
710,2,0,279,59,47
710,9,334,190,7,16
710,9,367,190,7,15
710,2,521,244,85,32
710,9,558,132,16,26
710,9,125,7,33,51
710,7,311,229,75,47
710,9,0,21,22,48
710,2,405,251,17,15
710,9,256,22,15,34
710,9,410,215,21,25
710,9,57,167,17,24
710,2,272,254,15,11
710,2,219,256,17,12
711,9,552,135,16,25
711,9,518,151,13,22
711,9,332,191,8,16
711,2,517,244,84,33
711,9,366,192,7,14
711,9,134,18,31,50
711,9,406,215,24,25
711,2,271,254,16,11
711,2,403,252,17,17
711,9,94,180,10,19
711,9,276,33,15,30
711,7,310,229,73,48
711,9,60,167,17,23
711,9,259,32,15,30
711,2,219,256,17,11
712,9,514,153,13,22
712,2,513,243,82,34
712,7,310,230,72,46
712,9,547,139,15,25
712,9,364,192,8,15
712,9,65,168,16,23
712,9,142,33,29,42
712,2,271,254,16,12
712,9,278,43,15,31
712,9,17,45,32,39
712,9,389,210,19,19
712,9,302,192,10,14
712,2,402,252,17,15
712,2,219,256,16,12
713,9,511,156,12,21
713,2,509,245,79,32
713,9,542,142,13,23
713,9,363,192,7,15
713,9,150,37,28,47
713,2,400,252,18,16
713,2,271,254,15,11
713,0,463,248,11,22
713,9,28,43,32,48
713,9,265,52,13,27
713,7,310,230,69,46
713,9,68,170,17,22
713,9,282,52,12,29
713,9,303,192,8,14
713,9,387,210,20,19
713,2,219,256,16,11
713,2,13,269,79,37
714,9,507,157,12,21
714,9,362,193,7,15
714,9,157,48,26,42
714,2,505,244,79,33
714,9,537,144,13,24
714,9,41,53,29,45
714,2,399,252,18,16
714,9,283,61,12,27
714,2,271,253,15,12
714,2,0,263,103,45
714,9,165,48,18,42
714,2,218,256,16,11
714,0,38,258,16,19
714,9,266,62,12,26
714,2,24,273,79,30
714,9,72,171,16,21
714,7,309,233,64,42
714,9,385,210,21,19
715,9,503,160,13,20
715,2,501,245,77,31
715,7,309,232,67,44
715,9,532,147,13,22
715,9,164,56,25,41
715,9,361,195,7,14
715,2,397,253,17,15
715,9,76,172,16,21
715,0,39,256,19,22
715,2,0,260,113,48
715,2,219,256,17,11
715,9,51,61,28,44
715,2,271,253,15,13
715,9,105,185,11,17
716,2,496,243,76,33
716,7,308,233,64,42
716,9,360,195,7,15
716,9,173,63,19,40
716,9,498,162,12,20
716,2,396,253,18,15
716,9,527,150,14,23
716,2,0,250,121,57
716,9,61,69,27,41
716,9,627,111,12,28
716,0,42,255,18,20
716,9,284,76,12,25
716,9,81,174,13,21
716,2,219,256,16,10
716,9,404,219,19,23
716,9,269,76,13,25
716,2,271,253,15,13
717,2,492,244,75,32
717,9,496,164,10,19
717,9,174,74,22,36
717,9,359,197,7,14
717,9,523,152,13,22
717,7,308,233,64,42
717,9,328,192,7,19
717,2,395,254,17,14
717,2,0,250,130,58
717,9,70,76,25,41
717,9,82,175,16,20
717,9,110,187,10,18
717,2,218,257,16,10
717,9,180,71,17,39
717,9,288,83,9,23
717,2,0,251,52,55
717,0,454,249,10,22
717,2,270,254,14,11
718,9,492,166,11,19
718,2,488,245,74,31
718,9,359,198,7,13
718,9,518,155,12,20
718,9,179,75,22,40
718,9,77,81,25,40
718,7,307,234,64,41
718,9,328,196,7,16
718,2,394,254,16,14
718,2,0,250,128,57
718,2,218,257,16,10
718,9,272,86,11,26
718,9,380,213,20,30
718,9,272,73,26,39
719,2,486,244,72,32
719,9,183,82,22,38
719,9,514,157,11,22
719,2,0,250,143,56
719,9,488,168,12,19
719,7,306,234,60,41
719,9,84,87,26,40
719,2,392,254,18,14
719,9,289,95,8,22
719,9,357,199,8,13
719,9,327,198,7,13
719,2,218,257,17,10
719,9,90,178,14,20
720,2,481,245,73,31
720,2,0,250,150,56
720,9,510,159,12,21
720,9,187,87,20,38
720,9,485,170,11,18
720,9,92,93,24,38
720,7,306,234,58,41
720,2,391,254,18,14
720,9,327,199,6,14
720,2,218,257,17,10
720,2,269,255,14,12
720,9,118,190,9,16
720,9,357,200,7,13
720,9,275,91,12,31
720,9,288,99,10,24
721,2,480,246,70,30
721,2,0,251,154,55
721,7,305,234,58,40
721,9,191,93,20,37
721,9,506,160,11,22
721,9,482,172,10,18
721,9,327,199,6,14
721,9,355,200,7,14
721,2,391,254,16,14
721,9,99,98,22,36
721,2,218,257,17,10
721,9,275,103,10,23
721,2,107,269,50,26
721,2,269,255,12,11
721,9,120,191,8,17
721,9,275,102,16,24
722,2,476,247,70,29
722,7,305,234,58,40
722,9,479,174,9,18
722,9,196,98,18,35
722,9,105,102,23,37
722,2,8,251,144,54
722,9,502,164,11,19
722,9,354,201,7,13
722,2,217,257,17,9
722,9,326,200,7,14
722,2,268,255,13,11
722,2,389,255,17,14
722,2,114,269,49,29
722,9,277,108,14,23
723,2,473,247,67,29
723,7,305,235,57,40
723,9,353,201,7,14
723,9,198,103,19,34
723,9,111,107,22,35
723,9,475,175,12,18
723,2,387,255,17,13
723,2,3,251,155,52
723,9,205,104,11,34
723,2,217,257,16,9
723,9,124,192,10,16
723,9,499,165,10,20
723,9,278,112,9,22
723,9,325,200,7,14
723,2,267,255,13,10
723,2,121,269,47,29
724,2,470,249,67,27
724,9,201,107,18,34
724,9,472,177,10,17
724,7,304,235,54,39
724,2,33,253,124,51
724,9,352,202,7,13
724,9,118,111,19,34
724,9,127,193,9,16
724,2,385,256,17,13
724,2,217,257,16,8
724,9,0,111,8,36
724,9,494,168,11,19
724,9,278,116,12,22
724,2,268,255,11,10
725,2,466,249,66,27
725,9,204,113,18,32
725,7,303,235,53,39
725,9,351,203,7,13
725,9,491,170,11,19
725,9,123,116,19,33
725,9,469,178,11,17
725,2,383,256,19,13
725,2,132,267,46,29
725,2,45,253,111,46
725,9,0,115,15,35
725,2,0,251,161,54
725,2,217,257,16,8
725,2,267,255,13,10
726,2,465,250,66,28
726,9,351,204,7,13
726,9,208,116,16,32
726,7,303,236,53,39
726,2,53,253,105,45
726,9,129,119,17,32
726,2,382,256,19,13
726,2,139,267,42,28
726,9,466,180,10,16
726,2,217,257,15,8
727,2,461,250,64,27
727,7,302,236,53,39
727,9,211,120,15,31
727,9,349,204,7,13
727,2,380,256,19,13
727,9,464,182,9,17
727,9,485,174,10,18
727,9,133,123,19,31
727,9,115,185,10,18
727,2,63,253,103,45
727,9,133,195,8,14
727,9,283,130,16,19
727,2,0,252,168,69
727,2,216,257,15,8
728,2,459,251,63,26
728,9,462,183,9,16
728,7,301,237,53,37
728,9,139,127,16,30
728,9,212,123,17,31
728,2,380,257,18,13
728,9,322,205,6,13
728,9,348,205,8,13
728,9,135,195,9,15
728,2,617,254,22,40
728,2,217,257,15,8
728,9,481,176,10,18
728,2,0,251,180,74
728,9,370,220,19,25
729,2,456,253,61,25
729,9,215,127,15,29
729,2,607,239,32,54
729,7,300,238,50,37
729,9,321,206,6,13
729,9,145,131,13,28
729,2,380,257,17,12
729,9,478,178,9,17
729,9,136,196,8,14
729,2,0,252,184,70
729,2,15,259,33,12
729,2,217,257,14,8
729,9,116,188,13,16
729,9,285,134,14,21
729,2,264,257,15,9
729,9,347,207,7,11
730,2,454,254,60,23
730,9,219,131,14,28
730,2,0,253,194,72
730,7,598,240,41,52
730,7,299,239,50,36
730,9,476,180,8,17
730,9,321,207,6,12
730,2,598,240,41,52
730,9,457,187,7,15
730,2,379,257,16,12
730,9,147,134,16,28
730,9,347,207,7,12
730,9,367,221,17,17
730,2,23,259,25,11
730,9,283,135,16,22
730,9,138,196,9,14
730,2,217,257,15,8
731,2,451,254,60,24
731,2,7,250,191,73
731,9,219,134,15,28
731,7,298,240,49,34
731,9,455,188,9,15
731,2,377,257,17,12
731,9,320,207,6,12
731,2,589,241,50,52
731,9,151,136,15,28
731,9,347,207,6,12
731,9,367,221,17,17
731,2,218,258,14,8
731,9,288,136,12,24
731,9,472,181,9,17
732,2,448,255,60,23
732,9,223,136,14,27
732,7,581,242,58,53
732,2,17,252,182,63
732,9,320,207,6,13
732,9,155,139,14,27
732,7,299,240,50,34
732,2,376,257,18,12
732,9,471,183,8,17
732,9,366,221,16,17
732,9,143,198,7,13
732,9,453,188,8,16
732,2,0,261,29,15
732,9,346,208,7,12
732,9,288,139,12,24
732,2,262,253,19,13
732,2,262,255,17,11
732,9,469,183,9,17
733,2,447,255,60,23
733,9,224,139,15,27
733,9,320,208,6,13
733,7,298,240,47,34
733,7,573,243,66,53
733,2,33,248,169,56
733,9,157,141,15,28
733,2,375,257,17,11
733,9,345,208,7,12
733,9,366,222,16,17
733,9,450,190,8,15
733,9,288,143,12,21
733,9,467,184,10,17
734,2,445,256,59,22
734,9,227,141,13,27
734,9,320,208,6,13
734,2,30,250,176,61
734,9,161,143,15,27
734,2,565,244,74,50
734,7,299,240,47,34
734,9,286,143,14,25
734,2,374,257,17,12
734,9,344,209,7,11
734,9,465,185,8,16
734,9,449,192,7,14
734,9,290,143,10,23
735,2,443,256,58,23
735,9,227,144,14,26
735,2,37,250,171,58
735,7,298,240,47,34
735,7,558,245,79,50
735,9,447,192,8,15
735,9,463,186,7,16
735,9,320,209,6,12
735,9,344,210,7,11
735,9,288,146,12,23
735,9,165,146,13,26
735,2,373,258,17,11
735,2,263,252,18,12
736,9,230,147,13,24
736,2,440,256,60,22
736,7,297,241,46,33
736,7,551,246,77,50
736,9,344,210,7,12
736,9,172,148,10,25
736,9,287,148,13,23
736,2,372,258,17,11
736,9,319,209,6,12
736,2,48,243,162,63
736,9,444,193,8,14
736,9,53,199,10,21
736,7,50,241,157,65
737,9,232,148,13,25
737,7,297,240,46,34
737,2,438,257,61,21
737,9,173,152,11,24
737,7,545,247,76,47
737,2,371,258,17,11
737,9,288,150,13,22
737,9,344,211,6,11
737,2,615,255,23,16
737,0,521,259,14,28
737,2,65,250,146,56
737,7,63,249,143,58
738,9,233,151,13,25
738,2,624,265,15,29
738,7,539,247,75,47
738,2,436,256,60,21
738,9,175,152,13,24
738,7,297,240,45,33
738,2,371,258,16,11
738,9,343,212,6,11
738,2,613,255,25,15
738,9,291,154,10,20
738,2,72,243,142,58
738,9,287,153,14,21
738,2,263,252,20,11
738,7,72,240,135,62
739,9,235,153,13,24
739,2,614,255,25,39
739,2,435,257,60,20
739,9,290,154,11,21
739,7,533,249,77,45
739,7,297,240,43,33
739,9,455,192,8,14
739,9,181,155,10,23
739,2,371,258,16,11
739,9,343,212,5,10
739,2,79,242,138,56
739,2,262,252,19,12
739,9,511,216,10,22
740,9,236,156,13,23
740,9,182,157,11,23
740,2,607,255,32,39
740,7,529,249,80,44
740,7,297,240,43,33
740,9,293,158,8,19
740,2,433,258,59,20
740,2,79,240,141,61
740,7,607,255,32,40
740,9,289,157,12,20
740,2,371,258,15,11
740,2,530,249,75,43
740,9,78,204,10,19
740,7,70,239,151,62
740,2,262,252,20,12
740,9,342,212,5,10
740,9,453,193,7,15
741,2,598,256,41,39
741,9,238,158,12,23
741,9,183,159,13,23
741,7,525,250,80,43
741,9,293,159,9,20
741,2,433,259,54,21
741,9,290,158,12,21
741,7,297,241,44,33
741,2,369,258,16,11
741,2,526,250,76,42
741,2,89,250,131,48
742,2,590,256,48,38
742,9,186,161,11,22
742,9,240,160,12,22
742,2,432,259,50,19
742,7,520,250,81,42
742,9,293,163,9,18
742,9,289,165,12,16
742,7,297,241,40,32
742,2,369,259,15,10
742,9,448,196,7,14
743,2,584,257,55,37
743,9,241,163,12,21
743,9,188,164,12,21
743,7,297,242,39,32
743,2,429,259,53,19
743,9,293,163,9,20
743,9,289,164,12,19
743,9,447,197,7,15
743,2,97,253,129,45
743,7,514,251,83,40
743,2,368,259,16,11
744,9,191,165,12,21
744,9,242,164,12,22
744,2,578,257,61,36
744,9,96,209,7,19
744,2,427,260,52,19
744,7,298,242,38,31
744,9,446,198,7,15
744,9,292,167,11,17
744,2,108,253,119,43
744,7,512,251,65,36
744,2,368,259,16,11
744,5,297,242,39,32
745,9,194,167,11,21
745,9,243,166,12,21
745,2,572,258,62,37
745,7,506,251,67,39
745,2,427,260,50,19
745,9,100,210,9,19
745,2,106,253,124,44
745,7,299,242,37,31
745,9,98,211,8,18
745,9,431,203,6,12
745,9,291,168,12,18
745,2,367,259,16,11
746,9,245,168,12,21
746,9,195,169,13,21
746,2,566,258,61,37
746,9,102,211,9,17
746,7,504,251,68,38
746,7,100,240,131,57
746,2,367,259,17,12
746,7,299,242,36,31
746,2,425,259,51,20
746,9,293,172,11,15
746,2,110,249,120,47
746,9,320,215,4,10
747,2,560,258,61,34
747,9,247,168,11,22
747,9,198,170,11,21
747,2,425,260,49,19
747,7,500,252,72,37
747,2,366,259,16,12
747,7,299,243,36,30
747,2,114,253,118,42
747,9,295,171,9,18
747,9,107,211,11,18
747,2,605,259,26,12
747,7,107,243,125,53
748,2,554,258,62,32
748,9,249,171,10,20
748,9,201,171,10,21
748,7,496,253,64,35
748,9,293,172,11,18
748,9,111,213,8,20
748,2,424,260,45,18
748,7,299,243,35,30
748,2,602,260,26,11
748,2,367,259,16,12
748,2,178,254,40,20
748,2,424,259,32,18
749,2,549,258,60,32
749,9,250,172,10,20
749,9,202,173,11,20
749,2,600,259,25,11
749,7,299,243,35,30
749,9,296,173,9,18
749,7,494,252,62,35
749,2,424,259,45,18
749,9,320,216,5,11
749,2,367,258,15,12
750,2,545,258,59,31
750,9,204,175,12,19
750,9,250,173,11,20
750,9,296,174,9,17
750,2,423,260,46,18
750,2,596,260,28,11
750,2,489,260,40,27
750,2,127,254,106,38
750,9,320,216,5,11
750,7,300,242,35,30
751,2,540,258,59,31
751,9,253,175,9,19
751,9,207,176,10,19
751,9,320,216,5,11
751,2,594,259,28,12
751,2,422,259,46,18
751,7,485,252,64,34
751,9,296,176,10,16
751,2,488,253,61,33
752,2,535,257,59,31
752,9,254,176,10,19
752,9,210,177,10,18
752,2,422,261,45,16
752,9,125,215,10,19
752,9,321,217,4,10
752,7,482,252,60,34
752,2,594,259,27,11
753,2,531,258,58,30
753,9,211,178,11,19
753,9,255,176,9,19
753,2,421,261,45,16
753,9,321,217,5,10
753,2,592,259,30,11
753,7,480,253,59,31
753,7,302,242,34,29
753,9,296,181,11,14
753,2,480,255,57,29
753,9,129,217,12,17
753,2,627,263,11,14
753,2,191,254,38,17
754,9,213,180,10,19
754,2,528,259,56,29
754,9,257,178,10,18
754,7,476,252,59,33
754,2,420,260,44,16
754,2,592,259,28,10
754,9,321,218,5,10
754,9,297,180,11,15
754,2,420,259,35,16
754,7,302,242,33,29
754,2,478,253,56,31
755,9,215,181,10,19
755,9,259,180,9,18
755,2,524,258,56,28
755,9,297,181,11,16
755,2,420,259,44,16
755,7,475,255,50,30
755,2,592,258,25,10
755,2,193,254,39,16
755,9,321,218,5,9
756,9,259,181,9,18
756,2,522,259,54,28
756,2,419,258,44,17
756,9,217,183,10,18
756,2,591,258,25,11
756,2,473,255,55,30
756,7,474,255,55,29
757,2,517,259,55,27
757,9,219,184,9,17
757,9,260,184,9,16
757,2,419,260,44,16
757,2,472,254,55,30
757,2,590,259,24,11
757,2,162,256,80,32
757,9,300,184,9,15
757,9,322,219,5,9
757,2,575,260,15,10
757,9,431,208,7,12
758,2,515,259,53,27
758,9,220,184,10,18
758,9,262,184,9,18
758,2,418,260,44,15
758,2,589,259,24,10
758,2,470,256,51,29
758,2,161,255,81,33
758,2,469,259,39,24
758,2,271,252,19,13
758,9,430,208,7,12
758,2,612,258,27,19
758,2,367,258,15,11
758,9,301,186,8,14
759,2,512,259,53,26
759,9,223,186,9,17
759,9,263,184,9,18
759,2,417,261,45,15
759,2,468,255,49,28
759,2,170,256,77,32
759,2,588,259,23,10
759,2,610,257,29,21
759,2,271,253,19,14
759,7,305,245,29,26
759,9,301,187,8,14
759,2,367,258,14,11
760,2,509,259,54,25
760,9,264,186,9,16
760,9,225,187,9,17
760,2,417,260,44,15
760,2,466,256,47,28
760,7,305,244,31,27
760,2,170,255,78,33
760,2,607,257,32,21
760,2,272,252,18,13
760,2,587,259,23,9
760,2,467,259,36,24
760,2,270,255,17,13
760,2,367,258,15,11
761,2,507,259,53,25
761,9,266,187,8,18
761,9,227,188,9,17
761,2,417,259,42,16
761,2,464,257,46,25
761,7,305,245,30,26
761,2,587,259,22,10
761,2,274,252,16,13
761,9,302,188,8,15
761,2,601,258,38,20
761,2,172,254,81,33
761,2,367,258,15,11
761,2,465,261,37,22
761,2,272,255,16,13
762,2,504,259,52,24
762,9,228,190,9,17
762,9,267,188,8,18
762,7,305,244,30,26
762,2,416,259,43,18
762,2,463,258,46,24
762,2,585,259,22,10
762,2,568,260,20,10
762,9,303,190,8,13
762,2,463,261,37,22
762,2,274,253,15,12
762,2,367,258,15,11
762,9,160,226,7,16
763,2,500,260,52,23
763,9,230,191,8,16
763,2,461,258,47,24
763,2,417,259,41,15
763,9,267,189,8,17
763,2,584,259,21,9
763,7,307,245,29,25
763,2,183,258,72,29
763,2,568,260,19,9
764,9,269,191,8,16
764,2,498,259,52,23
764,9,231,191,9,16
764,2,415,258,43,16
764,2,460,259,36,23
764,2,183,261,73,26
764,2,583,258,20,10
764,7,307,245,28,26
764,9,304,193,8,12
764,2,461,257,47,25
764,2,542,252,27,18
764,2,567,260,20,9
765,9,271,192,6,16
765,2,496,260,52,23
765,9,233,192,8,16
765,2,415,258,41,17
765,2,458,259,36,22
765,7,307,247,28,23
765,2,581,258,19,11
765,9,304,193,8,13
765,2,220,254,28,15
765,2,183,262,74,24
765,2,566,259,19,11
765,7,598,169,41,111
766,9,272,192,7,16
766,2,492,260,51,22
766,2,414,257,42,20
766,2,457,256,45,26
766,9,235,192,8,17
766,7,309,247,25,23
766,2,582,257,17,10
766,9,305,194,8,13
766,2,565,259,18,10
767,2,491,259,49,23
767,9,272,192,8,16
767,9,236,194,7,15
767,2,454,256,47,24
767,9,305,194,8,13
767,7,309,247,25,23
767,2,414,258,41,17
767,2,583,258,14,12
767,2,454,260,38,21
767,2,565,260,18,10
768,2,489,260,49,22
768,9,272,192,8,16
768,9,238,195,7,15
768,2,452,256,44,24
768,2,414,258,40,17
768,7,309,247,25,23
768,9,306,195,7,12
768,2,581,258,14,15
769,2,486,259,48,21
769,9,274,194,7,16
769,9,240,195,7,15
769,2,450,254,45,25
